SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-25-2022,Condo/Co-op,801 Key Hwy #314,Baltimore,MD,21230,484000,2,2.5,Ward 24,1690,,2007,,286,1753,Sold,,,https://www.redfin.com/MD/Baltimore/801-Key-Hwy-21230/unit-314/home/23455695,BRIGHT MLS,MDBA537876,N,Y,39.2804736,-76.6059791
PAST SALE,,Condo/Co-op,1211 Light St #103,Baltimore,MD,21230,182000,,,,1139,,2005,,160,,,,,https://www.redfin.com/MD/Baltimore/1211-Light-St-21230/unit-103/home/11223446,,,N,Y,39.2755685,-76.6117565
PAST SALE,January-21-2022,Condo/Co-op,2007 Clipper Park Rd #110,Baltimore,MD,21211,225000,2,2,Ward 13,1116,,2006,,202,440,Sold,,,https://www.redfin.com/MD/Baltimore/2007-Clipper-Park-Rd-21211/unit-110/home/11891909,BRIGHT MLS,MDBA2022798,N,Y,39.331602,-76.644721
PAST SALE,April-12-2022,Condo/Co-op,2007 Clipper Park Rd #312,Baltimore,MD,21211,280000,2,2,Ward 13,1155,,2006,,242,432,Sold,,,https://www.redfin.com/MD/Baltimore/2007-Clipper-Park-Rd-21211/unit-312/home/11891940,BRIGHT MLS,MDBA2036640,N,Y,39.331602,-76.644721
PAST SALE,February-9-2022,Condo/Co-op,2772 Lighthouse Pt E #413,Baltimore,MD,21224,399900,2,2,Ward 1,1583,,2007,,253,692,Sold,,,https://www.redfin.com/MD/Baltimore/2772-Lighthouse-Pt-E-21224/unit-413/home/12298879,BRIGHT MLS,MDBA2025970,N,Y,39.2779106,-76.5789166
PAST SALE,,Condo/Co-op,5303 Wyndholme Cir #301,Baltimore,MD,21229,180000,,,,1330,,2009,,135,,,,,https://www.redfin.com/MD/Baltimore/5303-Wyndholme-Cir-21229/unit-301/home/40038338,,,N,Y,39.2787117,-76.7047304
PAST SALE,August-9-2021,Condo/Co-op,414 Water St #2903,Baltimore,MD,21202,291000,2,2.5,Ward 4,1404,,2007,,207,634,Sold,,,https://www.redfin.com/MD/Baltimore/414-Water-St-21202/unit-2903/home/12547025,BRIGHT MLS,MDBA549690,N,Y,39.2887343,-76.6092485
PAST SALE,September-23-2021,Condo/Co-op,414 Water St #1812,Baltimore,MD,21202,230000,2,2,414 WATER STREET,1148,,2008,,200,476,Sold,,,https://www.redfin.com/MD/Baltimore/414-Water-St-21202/unit-1812/home/12547383,BRIGHT MLS,MDBA304648,N,Y,39.2887343,-76.6092485
PAST SALE,,Condo/Co-op,25 S Exeter St #165,Baltimore,MD,21202,286000,,,,1563,,2005,,183,,,,,https://www.redfin.com/MD/Baltimore/25-S-Exeter-St-21202/unit-165/home/28546664,,,N,Y,39.289692,-76.6024489
PAST SALE,September-1-2021,Condo/Co-op,2900 Stone Cliff Dr #403,Baltimore,MD,21209,1000000,2,2.5,QUARRY LAKE AT GREENSPRING,3131,,2007,,319,592,Sold,,,https://www.redfin.com/MD/Mt-Washington/2900-Stone-Cliff-Dr-21209/unit-403/home/12535514,BRIGHT MLS,MDBC528904,N,Y,39.3813248,-76.6951
