,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,ClosestHospital,ClosestGrocery,ClosestParks,ClosestWhole
1438,PAST SALE,January-14-2022,Townhouse,1228 E Chase St,Baltimore,MD,21202,124550,2.0,2.0,Ward 10,840.0,,1993.0,,148.0,,Sold,,,https://www.redfin.com/MD/Baltimore/1228-E-Chase-St-21202/home/10831666,BRIGHT MLS,MDBA2017868,N,Y,39.3031624,-76.6006321,0.9786791657896375,1.7894053421206821,1.9474692880472313,1.5214598341824797
1439,PAST SALE,June-17-2020,Condo/Co-op,250 President St #302,Baltimore,MD,21202,400000,2.0,2.0,HARBOR EAST/LITTLE ITALY,1858.0,,1988.0,,215.0,1029.0,Sold,,,https://www.redfin.com/MD/Baltimore/250-President-St-21202/unit-302/home/10749823,BRIGHT MLS,MDBA508540,N,Y,39.2859486,-76.6037663,1.075634109620148,0.5796733649558615,0.16803862739580325,0.47253847931184395
1440,PAST SALE,,Condo/Co-op,4413 Falls Bridge Dr Unit F,Baltimore,MD,21211,75000,,,,697.0,,1990.0,,108.0,,,,,https://www.redfin.com/MD/Baltimore/4413-Falls-Bridge-Dr-21211/unit-F/home/10872543,,,N,Y,39.3438577,-76.6451596,1.829952340530603,1.0298219278259497,0.37306045654986886,1.4911021980909782
1441,PAST SALE,December-18-2020,Condo/Co-op,2320 Falls Gable Ln Unit C,Baltimore,MD,21209,215000,2.0,2.0,FALLS GABLE,1347.0,,1992.0,,160.0,295.0,Sold,,,https://www.redfin.com/MD/Baltimore/2320-Falls-Gable-Ln-21209/unit-C/home/9552315,BRIGHT MLS,MDBC510918,N,Y,39.3803383,-76.6724568,2.505757037469347,2.3532971701253325,4.129285958668598,5.53859182632574
1442,PAST SALE,,Condo/Co-op,2901 Fallstaff Rd #503,Baltimore,MD,21209,116000,,,,1153.0,,,,101.0,,,,,https://www.redfin.com/MD/Baltimore/2901-Fallstaff-Rd-21209/unit-503/home/11176543,,,N,Y,39.3716379,-76.6840207,2.7509876905145805,2.9604781560847497,4.494125436534043,4.837828167376444
1443,PAST SALE,,Condo/Co-op,7202 Rockland Hills Dr #404,Baltimore,MD,21209,140000,,,,1133.0,,,,124.0,,,,,https://www.redfin.com/MD/Baltimore/7202-Rockland-Hills-Dr-21209/unit-404/home/9544836,,,N,Y,39.3883878,-76.6692903,3.1155465468517702,2.7800919846799643,4.573346696291802,5.085536448215171
1444,PAST SALE,December-17-2021,Condo/Co-op,2201 Falls Gable Ln Unit B,Baltimore,MD,21209,226000,2.0,2.0,FALLS GABLE,1431.0,,1994.0,,158.0,295.0,Sold,,,https://www.redfin.com/MD/Baltimore/2201-Falls-Gable-Ln-21209/unit-B/home/9553042,BRIGHT MLS,MDBC2016342,N,Y,39.3813167,-76.6719654,2.5637973864062586,2.382406869776083,4.16769245154901,5.56441471241199
1445,PAST SALE,,Condo/Co-op,3306 N Hilton St #102,Baltimore,MD,21216,63500,,,,1048.0,,1984.0,,61.0,,,,,https://www.redfin.com/MD/Baltimore/3306-N-Hilton-St-21216/unit-102/home/10910615,,,N,Y,39.3237855,-76.6720406,3.2457598957401026,3.5752442175931125,2.9522841653094525,3.808944440542214
1446,PAST SALE,December-14-2021,Townhouse,624 Jasper St,Baltimore,MD,21201,200000,2.0,1.5,Ward 17,1110.0,600.0,1986.0,,180.0,,Sold,,,https://www.redfin.com/MD/Baltimore/624-Jasper-St-21201/home/10952266,BRIGHT MLS,MDBA2001265,N,Y,39.29635,-76.6221701,0.7755707285563401,0.6887769656041592,0.06476455903444778,2.434265498913557
1447,PAST SALE,August-30-2021,Condo/Co-op,15 Pipe Hill Ct Unit 15C,Baltimore,MD,21209,220000,2.0,2.0,THE FALLS GARDEN,1424.0,,1985.0,,154.0,310.0,Sold,,,https://www.redfin.com/MD/Baltimore/15-Pipe-Hill-Ct-21209/unit-15C/home/9546282,BRIGHT MLS,MDBC2003946,N,Y,39.3822231,-76.6690934,2.5051890771263596,2.2576298886762602,4.0552723419400465,5.4511721415230845
1448,PAST SALE,January-21-2021,Condo/Co-op,911 S Charles St #405,Baltimore,MD,21230,200000,2.0,2.0,Ward 23,880.0,,1981.0,,227.0,373.0,Sold,,,https://www.redfin.com/MD/Baltimore/911-S-Charles-St-21230/unit-405/home/11008888,BRIGHT MLS,MDBA521326,N,Y,39.2787344,-76.6143208,1.3733705135917738,1.4085491560346681,0.5241196692644301,1.3872396520018029
1449,PAST SALE,November-2-2020,Condo/Co-op,100 Harborview Dr #612,Baltimore,MD,21230,182000,2.0,1.5,Ward 24,1129.0,,1992.0,,161.0,1232.0,Sold,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-612/home/11025163,BRIGHT MLS,MDBA513792,N,Y,39.279369,-76.6043825,1.6206500320249555,0.6008797534105399,0.35196739902255064,0.6008797534105399
1450,PAST SALE,July-2-2020,Condo/Co-op,3A W Lee Unit R47,Baltimore,MD,21201,210000,2.0,2.0,HARBORWAY EAST,1045.0,,1986.0,,201.0,215.0,Sold,,,https://www.redfin.com/MD/Baltimore/3-W-Lee-St-21201/unit-R47/home/11004913,BRIGHT MLS,MDBA497144,N,Y,39.2819928,-76.6150739,1.0752038957430459,1.1568624301778012,0.6194369019928561,1.3604280876242922
1451,PAST SALE,March-19-2021,Condo/Co-op,100 Harborview Dr #907,Baltimore,MD,21230,322000,2.0,2.5,Ward 24,1714.0,,1992.0,,188.0,2071.0,Sold,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-907/home/11025173,BRIGHT MLS,MDBA529378,N,Y,39.279369,-76.6043825,1.6206500320249555,0.6008797534105399,0.35196739902255064,0.6008797534105399
1452,PAST SALE,,Condo/Co-op,1210 W Lafayette Ave #8,Baltimore,MD,21217,28000,,,,1018.0,,1991.0,,28.0,,,,,https://www.redfin.com/MD/Baltimore/1210-W-Lafayette-Ave-21217/unit-8/home/10936608,,,N,Y,39.2993316,-76.6376971,1.6759867035062594,0.7752847881503755,1.3683239179531048,3.2261543026821897
1453,PAST SALE,September-22-2020,Single Family Residential,116 W W. Barre St #40,Baltimore,MD,21201,129600,2.0,2.0,OTTERBEIN,960.0,,1990.0,,135.0,220.0,Sold,,,https://www.redfin.com/MD/Baltimore/116-W-Barre-St-21201/unit-40/home/171767005,BRIGHT MLS,MDBA510490,N,Y,39.2832758,-76.6170007,0.8565771907005402,1.014482208541414,0.8299313473174474,1.517357522175663
1454,PAST SALE,,Condo/Co-op,100 Harborview Dr #1907,Baltimore,MD,21230,320000,,,,1138.0,,1992.0,,281.0,,,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-1907/home/11222460,,,N,Y,39.279369,-76.6043825,1.6206500320249555,0.6008797534105399,0.35196739902255064,0.6008797534105399
1455,PAST SALE,,Condo/Co-op,100 Harborview Dr #714,Baltimore,MD,21230,185000,,,,1355.0,,1992.0,,137.0,,,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-714/home/11892706,,,N,Y,39.279369,-76.6043825,1.6206500320249555,0.6008797534105399,0.35196739902255064,0.6008797534105399
1456,PAST SALE,,Condo/Co-op,100 Harborview Dr #1404,Baltimore,MD,21230,160000,,,,1570.0,,1992.0,,102.0,,,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-1404/home/11223636,,,N,Y,39.279369,-76.6043825,1.6206500320249555,0.6008797534105399,0.35196739902255064,0.6008797534105399
1457,PAST SALE,January-15-2021,Condo/Co-op,2901 Boston St #310,Baltimore,MD,21224,365000,2.0,2.0,Ward 1,1024.0,,1985.0,,356.0,651.0,Sold,,,https://www.redfin.com/MD/Baltimore/2901-Boston-St-21224/unit-310/home/10734278,BRIGHT MLS,MDBA527364,N,Y,39.2778359,-76.5748761,1.4388271084430624,2.1165552164979977,0.19748345980421356,2.1165552164979977
1458,PAST SALE,October-28-2020,Townhouse,407 George St,Baltimore,MD,21201,172500,2.0,1.5,Ward 17,1184.0,,1988.0,,146.0,,Sold,,,https://www.redfin.com/MD/Baltimore/407-George-St-21201/home/10952065,BRIGHT MLS,MDBA522592,N,Y,39.295671,-76.6218212,0.7238948966566534,0.6183978911473965,0.0576005025757422,2.365757253801965
1459,PAST SALE,May-28-2021,Condo/Co-op,119 W Conway St #59,Baltimore,MD,21201,228000,2.0,2.0,Ward 22,898.0,,1986.0,,254.0,210.0,Sold,,,https://www.redfin.com/MD/Baltimore/119-W-Conway-St-21201/unit-59/home/174939512,BRIGHT MLS,MDBA547042,N,Y,39.2837798,-76.6166664,0.8470440939522078,0.9565758381662567,0.8321913032946857,1.4891163762410153
1460,PAST SALE,,Townhouse,11 W Hill St,Baltimore,MD,21230,335000,2.0,3.5,,1460.0,826.0,1981.0,,229.0,,,,,https://www.redfin.com/MD/Baltimore/11-W-Hill-St-21230/home/11006958,,,N,Y,39.2808098,-76.6152657,1.1498313950231565,1.2871736161991978,0.5986796487364414,1.397906793576837
1461,PAST SALE,March-10-2021,Condo/Co-op,250 President St #312,Baltimore,MD,21202,250000,2.0,1.0,Ward 3,1395.0,,1988.0,,179.0,792.0,Sold,,,https://www.redfin.com/MD/Baltimore/250-President-St-21202/unit-312/home/10749848,BRIGHT MLS,MDBA507952,N,Y,39.2859486,-76.6037663,1.075634109620148,0.5796733649558615,0.16803862739580325,0.47253847931184395
1462,PAST SALE,,Townhouse,1001 Covington St,Baltimore,MD,21230,485000,,3.5,,2250.0,1830.0,1999.0,,216.0,,,,,https://www.redfin.com/MD/Baltimore/1001-Covington-St-21230/home/11008337,,,N,Y,39.2786436,-76.6068593,1.6067163464188576,0.823350382150463,0.19216846905048293,0.823350382150463
1463,PAST SALE,,Condo/Co-op,2903 Fallstaff Rd #307,Baltimore,MD,21209,106000,,,,1180.0,,,,90.0,,,,,https://www.redfin.com/MD/Baltimore/2903-Fallstaff-Rd-21209/unit-307/home/11176598,,,N,Y,39.371563,-76.6850498,2.8006690219078867,3.047371588406879,4.573388152664016,4.759300067677689
1464,PAST SALE,January-29-2021,Condo/Co-op,2322 Falls Gable Ln Unit K,Baltimore,MD,21209,180000,2.0,2.0,FALLS GABLE,1051.0,,1993.0,,171.0,295.0,Sold,,,https://www.redfin.com/MD/Baltimore/2322-Falls-Gable-Ln-21209/unit-K/home/9552355,BRIGHT MLS,MDBC510272,N,Y,39.3806233,-76.6721551,2.5136051174097536,2.350076109411823,4.12975338562146,5.559348995320469
1465,PAST SALE,August-31-2020,Condo/Co-op,6931 Clearwind Ct Unit B,Baltimore,MD,21209,190000,2.0,2.0,SUMMIT RIDGE,1460.0,,1984.0,,130.0,310.0,Sold,,,https://www.redfin.com/MD/Baltimore/6931-Clearwind-Ct-21209/unit-B/home/143425427,BRIGHT MLS,MDBC500904,N,Y,39.3822177,-76.6709522,2.592799728819937,2.3768927181655144,4.170241653204782,5.580417259427908
1466,PAST SALE,September-4-2020,Condo/Co-op,6927 Clearwind Ct Unit C,Baltimore,MD,21209,210000,2.0,2.0,THE FALLS,1444.0,,1985.0,,145.0,310.0,Sold,,,https://www.redfin.com/MD/Baltimore/6927-Clearwind-Ct-21209/unit-C/home/9546149,BRIGHT MLS,MDBC502236,N,Y,39.3821134,-76.6709133,2.581377885394782,2.3668578704412098,4.1598873160878265,5.584493906699108
1467,PAST SALE,,Condo/Co-op,2901 Fallstaff Rd #305,Baltimore,MD,21209,126000,,,,1147.0,,,,110.0,,,,,https://www.redfin.com/MD/Baltimore/2901-Fallstaff-Rd-21209/unit-305/home/11176520,,,N,Y,39.3716379,-76.6840207,2.7509876905145805,2.9604781560847497,4.494125436534043,4.837828167376444
1468,PAST SALE,February-15-2022,Condo/Co-op,4411 Falls Bridge Dr Unit B,Baltimore,MD,21211,80000,2.0,1.0,Ward 13,672.0,,1990.0,,119.0,319.0,Sold,,,https://www.redfin.com/MD/Baltimore/4411-Falls-Bridge-Dr-21211/unit-B/home/10872512,BRIGHT MLS,MDBA2020858,N,Y,39.3436346,-76.645295,1.8329519515935215,1.0260028403415118,0.34796395830088633,1.487000505526574
1469,PAST SALE,October-16-2020,Condo/Co-op,250 President St #208,Baltimore,MD,21202,302000,2.0,2.0,HARBOR EAST,1444.0,,1988.0,,209.0,820.0,Sold,,,https://www.redfin.com/MD/Baltimore/250-President-St-21202/unit-208/home/10749799,BRIGHT MLS,MDBA489222,N,Y,39.2859486,-76.6037663,1.075634109620148,0.5796733649558615,0.16803862739580325,0.47253847931184395
1470,PAST SALE,,Townhouse,2431 Boston St,Baltimore,MD,21224,682500,,2.5,,2166.0,1295.0,1983.0,,315.0,,,,,https://www.redfin.com/MD/Baltimore/2431-Boston-St-21224/home/10730046,,,N,Y,39.2809302,-76.581998,1.7087599581063948,1.449168165861824,0.8989522500630943,1.449168165861824
1471,PAST SALE,August-31-2021,Condo/Co-op,2103 Woodbox Ln Unit B,Baltimore,MD,21209,191900,2.0,2.0,THE FALLS,1324.0,,1987.0,,145.0,310.0,Sold,,,https://www.redfin.com/MD/Baltimore/2103-Woodbox-Ln-21209/unit-B/home/175565558,BRIGHT MLS,MDBC2001660,N,Y,39.381752,-76.666951,2.36676605007597,2.0887613201384694,3.888350041150085,5.337060486187118
1472,PAST SALE,February-17-2022,Townhouse,2004 Aliceanna St,Baltimore,MD,21231,345000,2.0,2.5,Ward 2,1340.0,,1989.0,,257.0,25.0,Sold,,,https://www.redfin.com/MD/Baltimore/2004-Aliceanna-St-21231/home/10747071,BRIGHT MLS,MDBA2021052,N,Y,39.2838855,-76.5883634,1.169137839053813,0.9034271663029488,0.9194869511686335,0.9034271663029488
1473,PAST SALE,,Condo/Co-op,3021 Fallstaff Rd Unit 502B,Baltimore,MD,21209,186000,,,,1648.0,,,,113.0,,,,,https://www.redfin.com/MD/Baltimore/3021-Fallstaff-Rd-21209/unit-502B/home/11176256,,,N,Y,39.3695921,-76.6903457,2.9671485824171047,3.4851116261551045,4.932104072258225,4.440601045795936
1474,PAST SALE,,Condo/Co-op,3011 Fallstaff Rd Unit 103A,Baltimore,MD,21209,225000,,,,1380.0,,,,163.0,,,,,https://www.redfin.com/MD/Baltimore/3011-Fallstaff-Rd-21209/unit-103A/home/11176141,,,N,Y,39.3691773,-76.6905144,2.9486444955522972,3.4982010978056035,4.932750733814255,4.449446990520605
1475,PAST SALE,December-28-2021,Condo/Co-op,3021 Fallstaff Unit 604B,Baltimore,MD,21209,236000,2.0,2.0,Ward 27,1667.0,,1987.0,,142.0,686.0,Sold,,,https://www.redfin.com/MD/Baltimore/3021-Fallstaff-Rd-21209/unit-604B/home/11176274,BRIGHT MLS,MDBA2000867,N,Y,39.3695921,-76.6903457,2.9671485824171047,3.4851116261551045,4.932104072258225,4.440601045795936
1476,PAST SALE,,Townhouse,47 Cobber Ln,Baltimore,MD,21229,160000,,1.0,,1088.0,1424.0,1988.0,,147.0,,,,,https://www.redfin.com/MD/Baltimore/47-Cobber-Ln-21229/home/11221818,,,N,Y,39.2864887,-76.6876597,1.9995677262364608,4.513687195370921,3.9363774682764654,7.390662208483253
1477,PAST SALE,,Townhouse,824 W Pratt St,Baltimore,MD,21201,220125,,2.5,,1580.0,855.0,1993.0,,139.0,,,,,https://www.redfin.com/MD/Baltimore/824-W-Pratt-St-21201/home/10957216,,,N,Y,39.2861094,-76.6301363,0.5023502380117211,0.48087621195201813,1.2654666066391456,2.665268169833391
1478,PAST SALE,March-5-2021,Condo/Co-op,1416 E Baltimore St #200,Baltimore,MD,21231,92500,2.0,1.5,Ward 5,834.0,,1995.0,,111.0,116.0,Sold,,,https://www.redfin.com/MD/Baltimore/1416-E-Baltimore-St-21231/unit-200/home/10752610,BRIGHT MLS,MDBA524394,N,Y,39.291566,-76.5982604,0.3493940163403398,1.0078925689991591,0.8835754306625184,0.9136195941878458
1479,PAST SALE,,Townhouse,18 N Wolfe St,Baltimore,MD,21231,230500,2.0,2.0,,1295.0,1064.0,1983.0,,178.0,,,,,https://www.redfin.com/MD/Baltimore/18-N-Wolfe-St-21231/home/10757563,,,N,Y,39.2924417,-76.5906655,0.24930204301799835,1.3035164728678919,0.8414273614447113,1.2547499326973566
1480,PAST SALE,,Condo/Co-op,100 Harborview Dr #1501,Baltimore,MD,21230,415000,,,,1929.0,,1992.0,,215.0,,,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-1501/home/11221929,,,N,Y,39.279369,-76.6043825,1.6206500320249555,0.6008797534105399,0.35196739902255064,0.6008797534105399
1481,PAST SALE,May-10-2022,Townhouse,1206 S Potomac St,Baltimore,MD,21224,407500,2.0,2.0,Ward 1,1656.0,,1987.0,,246.0,103.0,Sold,,,https://www.redfin.com/MD/Baltimore/1206-S-Potomac-St-21224/home/10733364,BRIGHT MLS,MDBA2041102,N,Y,39.278808,-76.5740747,1.4385039324240276,2.1602929429222044,0.21239364534734348,2.1602929429222044
1482,PAST SALE,,Condo/Co-op,107 W Conway St Unit R51,Baltimore,MD,21201,239000,,,,1045.0,,,,229.0,,,,,https://www.redfin.com/MD/Baltimore/107-W-Conway-St-21201/unit-R51/home/11005139,,,N,Y,39.2837495,-76.616634,0.8512373407782007,0.9597892327940787,0.8280556156133396,1.486235852431311
1483,PAST SALE,November-4-2021,Condo/Co-op,162 W Barre St Unit R21,Baltimore,MD,21201,240000,2.0,2.0,Ward 22,1033.0,,1984.0,,232.0,210.0,Sold,,,https://www.redfin.com/MD/Baltimore/162-W-Barre-St-21201/unit-R21/home/11005055,BRIGHT MLS,MDBA2008302,N,Y,39.283595,-76.616982,0.8365060775348974,0.9789649448333562,0.8452678839699166,1.515842125096946
1484,PAST SALE,,Condo/Co-op,250 President St #407,Baltimore,MD,21202,328500,,,,1458.0,,1988.0,,225.0,,,,,https://www.redfin.com/MD/Baltimore/250-President-St-21202/unit-407/home/10749874,,,N,Y,39.2859486,-76.6037663,1.075634109620148,0.5796733649558615,0.16803862739580325,0.47253847931184395
1485,PAST SALE,,Condo/Co-op,2318 Falls Gable Ln Unit F,Baltimore,MD,21209,185000,,2.0,,1072.0,,1995.0,,173.0,,,,,https://www.redfin.com/MD/Baltimore/2318-Falls-Gable-Ln-21209/unit-F/home/9682105,,,N,Y,39.3809841,-76.6737958,2.635201374825372,2.488884869514131,4.263794848486476,5.413887126966401
1486,PAST SALE,April-30-2021,Townhouse,2031 Heritage Dr,Baltimore,MD,21209,292000,2.0,3.5,BROADVIEW,1812.0,1660.0,1991.0,,161.0,47.0,Sold,,,https://www.redfin.com/MD/Baltimore/2031-Heritage-Dr-21209/home/9548488,BRIGHT MLS,MDBC522782,N,Y,39.3772289,-76.6640908,1.8076426047310334,1.5687220942210485,3.36036234665562,5.375578937543025
1487,PAST SALE,,Condo/Co-op,3227 Katewood Ct Unit 2-3227,Baltimore,MD,21209,151100,,,,963.0,,,,157.0,,,,,https://www.redfin.com/MD/Baltimore/3227-Katewood-Ct-21209/unit-2-3227/home/9552702,,,N,Y,39.3882649,-76.683942,3.820818702285078,3.6698136728613977,5.452347326405248,4.482707308394359
1488,PAST SALE,September-20-2021,Condo/Co-op,7032 Toby Dr,Baltimore,MD,21209,183000,2.0,2.0,BROOKSTONE,1165.0,,1995.0,,157.0,348.0,Sold,,,https://www.redfin.com/MD/Baltimore/7032-Toby-Dr-21209/unit-7032/home/9553469,BRIGHT MLS,MDBC2003658,N,Y,39.3844835,-76.6708897,2.800247174135664,2.543070701503742,4.342292641535273,5.432523418297213
1489,PAST SALE,,Condo/Co-op,532 S Charles St Unit R80,Baltimore,MD,21201,208000,,,,898.0,,,,232.0,,,,,https://www.redfin.com/MD/Baltimore/532-S-Charles-St-21201/unit-R80/home/11004120,,,N,Y,39.283001,-76.615078,1.0088825862749748,1.045016405170062,0.6703384579874836,1.352485742754638
1490,PAST SALE,,Condo/Co-op,506 S Charles St Unit R92,Baltimore,MD,21201,195000,,,,898.0,,,,217.0,,,,,https://www.redfin.com/MD/Baltimore/506-S-Charles-St-21201/unit-R92/home/11004151,,,N,Y,39.283001,-76.615078,1.0088825862749748,1.045016405170062,0.6703384579874836,1.352485742754638
1491,PAST SALE,March-22-2021,Condo/Co-op,100 Harborview Dr #1710,Baltimore,MD,21230,385000,2.0,2.0,Ward 24,1644.0,,1992.0,,234.0,2097.0,Sold,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-1710/home/11222982,BRIGHT MLS,MDBA531278,N,Y,39.279369,-76.6043825,1.6206500320249555,0.6008797534105399,0.35196739902255064,0.6008797534105399
1492,PAST SALE,May-26-2020,Townhouse,914 N Fulton Ave Unit A,Baltimore,MD,21217,30800,2.0,1.0,MIDTOWN-EDMONDSON,979.0,,1985.0,,31.0,144.0,Sold,,,https://www.redfin.com/MD/Baltimore/914-N-Fulton-Ave-21217/unit-A/home/11874031,BRIGHT MLS,MDBA473146,N,Y,39.299302,-76.6460676,2.2167971853192765,1.448478385189922,2.0684132310763275,3.8406536814834085
1493,PAST SALE,September-10-2021,Condo/Co-op,2515 Boston St #806,Baltimore,MD,21224,436000,2.0,2.0,Ward 1,1307.0,,1987.0,,334.0,639.0,Sold,,,https://www.redfin.com/MD/Baltimore/2515-Boston-St-21224/unit-806/home/10730185,BRIGHT MLS,MDBA548924,N,Y,39.2801747,-76.5805646,1.840477623099533,1.583352467735952,0.7509107552496851,1.583352467735952
1494,PAST SALE,,Townhouse,216 Scott St,Baltimore,MD,21230,250000,,3.5,,1933.0,1011.0,1989.0,,129.0,,,,,https://www.redfin.com/MD/Baltimore/216-Scott-St-21230/home/10996779,,,N,Y,39.2852791,-76.629166,0.48049280558231006,0.5357204604844091,1.3061269466791714,2.5731496511274776
1495,PAST SALE,April-15-2021,Condo/Co-op,5 W Lee St Unit R50 5A,Baltimore,MD,21201,198000,2.0,2.0,Ward 22,895.0,,1984.0,,221.0,231.0,Sold,,,https://www.redfin.com/MD/Baltimore/5-W-Lee-St-21201/unit-R50-5A/home/174199611,BRIGHT MLS,MDBA536802,N,Y,39.2819938,-76.6149588,1.0829054323947198,1.157509242445148,0.6103213815303506,1.350571713110011
1496,PAST SALE,April-30-2021,Condo/Co-op,100 Harborview Dr #1111,Baltimore,MD,21230,217500,2.0,1.5,Ward 24,1129.0,,1992.0,,193.0,1094.0,Sold,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-1111/home/11222587,BRIGHT MLS,MDBA528860,N,Y,39.279369,-76.6043825,1.6206500320249555,0.6008797534105399,0.35196739902255064,0.6008797534105399
1497,PAST SALE,November-20-2020,Condo/Co-op,327 Warren Ave Unit E,Baltimore,MD,21230,390000,2.0,2.0,FEDERAL HILL,1798.0,,1988.0,,217.0,935.0,Sold,,,https://www.redfin.com/MD/Baltimore/327-Warren-Ave-21230/unit-E/home/11015074,BRIGHT MLS,MDBA513702,N,Y,39.2787385,-76.6088678,1.5453279552271646,0.9703802800220946,0.13291980796401776,0.9676150095152697
1498,PAST SALE,March-30-2021,Condo/Co-op,3704 N Charles St #606,Baltimore,MD,21218,376000,2.0,2.5,Ward 12,1630.0,,1990.0,,231.0,1048.0,Sold,,,https://www.redfin.com/MD/Baltimore/3704-N-Charles-St-21218/unit-606/home/10850334,BRIGHT MLS,MDBA540976,N,Y,39.334556,-76.6187622,0.6710319576355446,0.8324009246613039,0.9963144924773493,1.0568523145732862
1499,PAST SALE,,Condo/Co-op,3201 St Paul St #109,Baltimore,MD,21218,325000,,,,1417.0,,2007.0,,229.0,,,,,https://www.redfin.com/MD/Baltimore/3201-St-Paul-St-21218/unit-109/home/11892560,,,N,Y,39.3276611,-76.615726,0.2470168032261919,0.022329451778781536,0.2667748368872245,1.4002513943564927
1500,PAST SALE,May-21-2020,Townhouse,109 S High St #91,Baltimore,MD,21202,290000,2.0,2.5,Ward 3,2198.0,,2005.0,,132.0,165.0,Sold,,,https://www.redfin.com/MD/Baltimore/109-S-High-St-21202/unit-91/home/11891646,BRIGHT MLS,MDBA505854,N,Y,39.2885142,-76.6028032,0.8637265722267786,0.7551775837414538,0.3669341193522773,0.6409919327721412
1501,PAST SALE,June-30-2021,Condo/Co-op,414 Water St #1113,Baltimore,MD,21202,294900,2.0,2.0,Ward 4,1403.0,,2007.0,,210.0,810.0,Sold,,,https://www.redfin.com/MD/Baltimore/414-Water-St-21202/unit-1113/home/12546807,BRIGHT MLS,MDBA547284,N,Y,39.2887343,-76.6092485,0.5198448434894063,0.7109467721128486,0.4227579989186458,1.0366121840417102
1502,PAST SALE,April-12-2021,Condo/Co-op,1211 Light St #210,Baltimore,MD,21230,173000,2.0,1.0,Ward 24,870.0,,2005.0,,199.0,422.0,Sold,,,https://www.redfin.com/MD/Baltimore/1211-Light-St-21230/unit-210/home/11223466,BRIGHT MLS,MDBA540868,N,Y,39.2755685,-76.6117565,1.7849078565475807,1.3634609433138372,0.5593078886945314,1.3634609433138372
1503,PAST SALE,,Condo/Co-op,414 Water St #2314,Baltimore,MD,21202,220000,,,,1021.0,,2008.0,,215.0,,,,,https://www.redfin.com/MD/Baltimore/414-Water-St-21202/unit-2314/home/18959353,,,N,Y,39.2887343,-76.6092485,0.5198448434894063,0.7109467721128486,0.4227579989186458,1.0366121840417102
1504,PAST SALE,,Condo/Co-op,414 Water St #1403,Baltimore,MD,21202,199900,,,,1044.0,,2007.0,,191.0,,,,,https://www.redfin.com/MD/Baltimore/414-Water-St-21202/unit-1403/home/12546853,,,N,Y,39.2887343,-76.6092485,0.5198448434894063,0.7109467721128486,0.4227579989186458,1.0366121840417102
1505,PAST SALE,,Condo/Co-op,851 Watson St #9,Baltimore,MD,21202,260000,,,,1798.0,,2005.0,,145.0,,,,,https://www.redfin.com/MD/Baltimore/851-Watson-St-21202/unit-9/home/12055724,,,N,Y,39.2893673,-76.6041902,0.8449935059329772,0.8969516648502892,0.38617501524866393,0.7826720326251505
1506,PAST SALE,,Condo/Co-op,3201 St Paul St #108,Baltimore,MD,21218,360000,,,,2368.0,,2007.0,,152.0,,,,,https://www.redfin.com/MD/Baltimore/3201-St-Paul-St-21218/unit-108/home/11892559,,,N,Y,39.3276611,-76.615726,0.2470168032261919,0.022329451778781536,0.2667748368872245,1.4002513943564927
1507,PAST SALE,,Condo/Co-op,2772 Lighthouse Pt E #217,Baltimore,MD,21224,425000,,,,2135.0,,2007.0,,199.0,,,,,https://www.redfin.com/MD/Baltimore/2772-Lighthouse-Pt-E-21224/unit-217/home/12546761,,,N,Y,39.2779106,-76.5789166,1.7525911393996412,1.7789811013733225,0.538277147985674,1.7789811013733225
1508,PAST SALE,October-8-2021,Condo/Co-op,3201 Saint Paul St #218,Baltimore,MD,21218,330000,2.0,2.0,Ward 12,1372.0,,2007.0,,241.0,309.0,Sold,,,https://www.redfin.com/MD/Baltimore/3201-St-Paul-St-21218/unit-218/home/23462861,BRIGHT MLS,MDBA2009580,N,Y,39.3276611,-76.615726,0.2470168032261919,0.022329451778781536,0.2667748368872245,1.4002513943564927
1509,PAST SALE,April-29-2022,Condo/Co-op,414 Water St #2714,Baltimore,MD,21202,249000,2.0,2.0,Ward 4,1100.0,,2008.0,,226.0,820.0,Sold,,,https://www.redfin.com/MD/Baltimore/414-Water-St-21202/unit-2714/home/23462745,BRIGHT MLS,MDBA2032034,N,Y,39.2887343,-76.6092485,0.5198448434894063,0.7109467721128486,0.4227579989186458,1.0366121840417102
